dateTime,stationReference,parameter,qualifier,unitName,value,latitude,longitude,easting,northing
2023-10-20 23:45:00+00:00,2700,level,Stage,mASD,11.113,51.991326,-2.162837,388915.5340729138,232554.29389119812
2023-10-20 23:45:00+00:00,E15260,level,Stage,mASD,0.234,51.450401,0.173287,551110.5318911246,174619.41985209894
2023-10-20 23:45:00+00:00,E7061,level,Stage,mASD,0.454,50.90222,0.393649,568405.5607982058,114144.72209436409
2023-10-20 23:45:00+00:00,4164,level,Stage,mASD,1.005,53.308371,-0.942655,470550.5609259625,379568.7895543934
2023-10-20 23:45:00+00:00,2034,level,Stage,mASD,0.927,52.385318,-2.337878,377100.55457222974,276419.1423094719
2023-10-20 23:45:00+00:00,E3474,rainfall,Tipping Bucket Raingauge,mm,0.0,51.322006,1.228535,625050.5408357137,163049.55278146063
2023-10-20 23:45:00+00:00,E4330,level,Stage,mASD,0.169,51.145063,0.846976,599232.5760249859,142275.57190313638
2023-10-20 23:45:00+00:00,3235TH,level,Stage,mASD,2.629,51.186743,-0.163694,528430.553654379,144659.58351476636
2023-10-20 23:45:00+00:00,4019,level,Stage,mASD,2.428,52.780647,-1.647106,423900.5532096429,320398.916502026
2023-10-20 23:45:00+00:00,4183,level,Stage,mASD,2.616,53.070627,-2.041308,397329.5570168127,352599.870499478
2023-10-20 23:45:00+00:00,E2420,rainfall,Tipping Bucket Raingauge,mm,0.1,51.130083,0.749109,592450.5226643523,140349.58963812434
2023-10-20 23:45:00+00:00,E21335,rainfall,Tipping Bucket Raingauge,mm,0.2,52.132397,-0.953181,471750.5542753539,248749.18092157884
2023-10-20 23:45:00+00:00,4383TH,level,Stage,mASD,0.92,51.411956,0.051097,542740.5114863444,170099.51239396594
2023-10-20 23:45:00+00:00,5442TH,level,Stage,mASD,1.225,51.661693,0.209122,552890.5254901075,198189.36861548177
2023-10-20 23:45:00+00:00,E8266,level,Stage,mASD,0.178,51.038451,-0.100268,533288.5311255595,128282.68294115431
2023-10-20 23:45:00+00:00,E10368,level,Stage,mASD,0.203,51.037463,-0.89988,477230.5576103104,127031.61794989306
2023-10-20 23:45:00+00:00,2830TH,level,Downstream Stage,mASD,-0.303,51.670654,-0.380235,512108.53123954736,198117.42579251053
2023-10-20 23:45:00+00:00,E8480,rainfall,Tipping Bucket Raingauge,mm,0.0,50.991504,0.152348,551150.5270586624,123549.66812959786
2023-10-20 23:45:00+00:00,2223,level,Stage,mASD,0.276,51.896062,-2.069746,395297.5074674241,221948.30645970488
2023-10-20 23:45:00+00:00,4123,level,Stage,mASD,2.074,52.567357,-1.52579,432239.5693316871,296719.98963413906
2023-10-20 23:45:00+00:00,4040,level,Downstream Stage,mASD,0.737,53.017569,-2.162134,389220.51302537904,346708.9121145442
2023-10-20 23:45:00+00:00,E5670,rainfall,Tipping Bucket Raingauge,mm,0.0,50.943595,0.945951,607050.5299203717,120149.6235310144
2023-10-20 23:45:00+00:00,E21609,level,Stage,mASD,0.47,52.133733,-0.460042,505500.5567731153,249499.246805984
2023-10-20 23:45:00+00:00,2094,level,Stage,mASD,1.773,52.274092,-1.88959,407630.5318489681,263999.12738408084
2023-10-20 23:45:00+00:00,3642,rainfall,Tipping Bucket Raingauge,mm,0.0,52.762972,-1.234524,451750.5704201764,318648.9707377668
2023-10-20 23:45:00+00:00,2901TH,level,Downstream Stage,mASD,3.263,51.414528,-0.499731,504429.5249953653,169457.45376599513
2023-10-20 23:45:00+00:00,2091,level,Stage,mASD,2.05,52.284932,-1.562658,429930.5695601465,265289.1247502245
2023-10-20 23:45:00+00:00,E1976,rainfall,Tipping Bucket Raingauge,mm,0.0,52.615107,-0.675844,489750.5189128633,302748.96556244564
2023-10-20 23:45:00+00:00,2937TH,level,Stage,mASD,1.62,51.386331,-0.501357,504380.5558752531,166319.45627693657
2023-10-20 23:45:00+00:00,013045,rainfall,Tipping Bucket Raingauge,mm,0.1,54.742208,-2.378185,375750.5347067746,538648.243126161
2023-10-20 23:45:00+00:00,E73039,level,Tidal Level,mAOD,1.196,51.70739,-5.05153,189261.3216527364,205370.58055651
2023-10-20 23:45:00+00:00,4126,level,Stage,mASD,2.977,52.92478,-1.166968,456100.5680685297,336698.93378444994
2023-10-20 23:45:00+00:00,290578TP,rainfall,Tipping Bucket Raingauge,mm,0.0,51.367354,0.204407,553550.5165086456,165449.4933666549
2023-10-20 23:45:00+00:00,E8221,level,Stage,mASD,0.477,50.975187,0.034071,542900.5233036574,121499.6456150148
2023-10-20 23:45:00+00:00,E22283,rainfall,Tipping Bucket Raingauge,mm,0.0,52.402761,0.279187,555150.5294933266,280749.0587394588
2023-10-20 23:45:00+00:00,239579TP,rainfall,Tipping Bucket Raingauge,mm,0.0,51.527809,0.085279,544750.5733834124,183049.40481086168
2023-10-20 23:45:00+00:00,5546TH,level,Stage,mASD,1.038,51.599864,0.249585,555900.5454502305,191399.449157333
2023-10-20 23:45:00+00:00,E642,level,Stage,mASD,0.777,51.250834,0.447181,570880.5646277824,153029.5914173903
2023-10-20 23:45:00+00:00,2261,level,Stage,mASD,0.535,51.868901,-2.196147,386591.52992682107,218943.27121559187
2023-10-20 23:45:00+00:00,E4412,level,Stage,mASD,0.936,51.133674,0.880127,601600.5600738539,141099.64192874092
2023-10-20 23:45:00+00:00,074924,rainfall,Tipping Bucket Raingauge,mm,0.2,53.829697,-1.976406,401650.5472757591,437048.51295435295
2023-10-20 23:45:00+00:00,5518TH,level,Stage,mASD,0.343,51.597866,0.154258,549305.5730409658,190978.3736183573
2023-10-20 23:45:00+00:00,E24889,rainfall,Tipping Bucket Raingauge,mm,0.0,52.35513,1.431153,633750.5473343893,278549.0972255016
2023-10-20 23:45:00+00:00,1414TH,level,Stage,mASD,2.031,52.08027,-1.319158,446754.5419905987,242653.21150528511
2023-10-20 23:45:00+00:00,E670,level,Stage,mASD,1.29,51.254622,0.485076,573510.5727343141,153539.5844272771
2023-10-20 23:45:00+00:00,035024NE,rainfall,Tipping Bucket Raingauge,mm,0.2,54.505434,-0.84558,474850.56682398845,512848.3098570376
2023-10-20 23:45:00+00:00,E42961,rainfall,Tipping Bucket Raingauge,mm,0.0,52.945882,0.745281,584550.5507428678,342248.8825297411
2023-10-20 23:45:00+00:00,2008,level,Stage,mASD,5.369,52.313207,-2.591539,359770.5389353991,268509.1298224474
2023-10-20 23:45:00+00:00,1465TH,level,Stage,mASD,1.982,51.840425,-1.30005,448320.5643177955,215989.2814584832
2023-10-20 23:45:00+00:00,4535,level,Stage,mASD,0.802,52.897211,-1.882427,408006.5638523274,333313.8869037095
2023-10-20 23:45:00+00:00,063518,rainfall,Tipping Bucket Raingauge,mm,0.2,53.876425,-1.532241,430850.573878177,442348.5520526163
2023-10-20 23:45:00+00:00,2228,level,Stage,mASD,1.023,52.298087,-2.55805,362040.5678647029,266809.1895582507
2023-10-20 23:45:00+00:00,2107,level,Stage,mASD,1.589,52.344778,-3.043943,328980.53931551235,272369.16745564336
2023-10-20 23:45:00+00:00,2669,level,Stage,mASD,0.443,52.67455,-2.379329,374448.52080925513,308606.0184790458
2023-10-20 23:45:00+00:00,2613TH,level,Stage,mASD,1.994,51.436318,-0.747222,487177.5563476059,171557.4969709581
2023-10-20 23:45:00+00:00,E8210,level,Stage,mASD,0.197,51.002867,-0.027718,538480.576739491,124459.62834423572
2023-10-20 23:45:00+00:00,1801TH,level,Stage,mASD,0.432,51.648617,-1.210808,454699.5673493436,194719.4274938077
2023-10-20 23:45:00+00:00,2548,level,Stage,mASD,0.286,52.300223,-2.751592,348844.53240354813,267166.17559140903
2023-10-20 23:45:00+00:00,2409TH,level,Stage,mASD,0.278,51.3188,-1.019874,468400.5516266281,158199.52146105343
2023-10-20 23:45:00+00:00,E2270,level,Stage,mASD,0.919,51.148275,0.682267,587700.5709268214,142199.57226006957
2023-10-20 23:45:00+00:00,43201,rainfall,Tipping Bucket Raingauge,mm,0.0,51.085428,-2.353299,375350.5146389961,131849.63144006298
2023-10-20 23:45:00+00:00,4790TH,level,Stage,mASD,0.493,51.803418,-0.141267,528256.5124991162,213275.32671755692
2023-10-20 23:45:00+00:00,1813,rainfall,Tipping Bucket Raingauge,mm,0.0,51.749956,-2.336734,376850.5714956355,205749.40752209348
2023-10-20 23:45:00+00:00,261602TP,rainfall,Tipping Bucket Raingauge,mm,0.0,51.772802,-0.689041,490550.5515472002,209049.28834006464
2023-10-20 23:45:00+00:00,3695TH,level,Stage,mASD,0.182,51.463986,-0.340257,515394.5419397708,175196.4993991949
2023-10-20 23:45:00+00:00,E71439,level,Tidal Level,mAOD,0.341,51.947978,1.292108,626340.5818186913,232840.2125975201
2023-10-20 23:45:00+00:00,E12551,level,Stage,mASD,0.183,51.087739,-1.189248,456880.5524711002,132359.5932358521
2023-10-20 23:45:00+00:00,2883TH,level,Stage,mASD,0.924,51.518153,-0.498245,504296.5755435605,180983.44170949905
2023-10-20 23:45:00+00:00,062046,rainfall,Tipping Bucket Raingauge,mm,0.0,54.071438,-1.913617,405750.5536584293,463948.486501036
2023-10-20 23:45:00+00:00,4326TH,level,Stage,mASD,0.532,51.422952,-0.007672,538620.5356126114,171209.5219784107
2023-10-20 23:45:00+00:00,48155,rainfall,Tipping Bucket Raingauge,mm,0.0,50.593242,-4.743017,205950.55697209435,80649.85806115005
2023-10-20 23:45:00+00:00,49162,rainfall,Tipping Bucket Raingauge,mm,0.2,50.438007,-4.948114,190750.56478839464,63949.90302176075
2023-10-20 23:45:00+00:00,4055,level,Stage,mASD,1.341,52.998306,-1.525391,431950.5546387993,344658.90622716886
2023-10-20 23:45:00+00:00,2087,level,Stage,mASD,3.613,52.00171,-2.163093,388900.55039722886,233709.3036241563
2023-10-20 23:45:00+00:00,2702TH,level,Stage,mASD,0.186,51.438166,-0.537257,501767.52050287375,172033.42301670878
2023-10-20 23:45:00+00:00,E13840,level,Stage,mASD,0.274,51.213634,-1.369723,444120.5355261107,146236.54388194816
2023-10-20 23:45:00+00:00,4086,level,Stage,mASD,2.405,52.573856,-1.13453,458750.5199198729,297689.0024636463
2023-10-20 23:45:00+00:00,E14080,rainfall,Tipping Bucket Raingauge,mm,0.0,51.252655,-1.256994,451950.55007760326,150649.57788891997
2023-10-20 23:45:00+00:00,E40684,level,Stage,mASD,2.409,53.460884,-0.474196,501400.5402140824,397098.6512112356
2023-10-20 23:45:00+00:00,E13961,level,Stage,mASD,0.122,51.152158,-1.460093,437858.5308011153,139349.60609900652
2023-10-20 23:45:00+00:00,3040TH,level,Stage,mASD,0.551,51.181979,-0.750222,487450.557957039,143269.6072002417
2023-10-20 23:45:00+00:00,560557,rainfall,Tipping Bucket Raingauge,mm,0.6,53.431001,-2.352893,376650.536982501,392748.6648086083
2023-10-20 23:45:00+00:00,4118,level,Stage,mASD,1.503,53.233981,-1.032134,464700.5746709894,371208.7483322873
2023-10-20 23:45:00+00:00,E8350,level,Stage,mASD,0.086,51.006255,-0.079888,534810.5702369798,124739.70627473644
2023-10-20 23:45:00+00:00,490001TP,rainfall,Tipping Bucket Raingauge,mm,0.0,51.903913,0.021245,539150.5361918733,224749.2854044907
2023-10-20 23:45:00+00:00,1119,rainfall,Tipping Bucket Raingauge,mm,0.2,52.031946,-2.435056,370250.50892411056,237149.18881916412
2023-10-20 23:45:00+00:00,3290TH,level,Stage,mASD,1.688,51.381714,-0.377493,513010.5767548675,165989.46302542053
2023-10-20 23:45:00+00:00,239258TP,rainfall,Tipping Bucket Raingauge,mm,0.0,51.664377,0.040933,541250.578837622,198149.3528675828
2023-10-20 23:45:00+00:00,2180TH,level,Stage,mASD,1.443,51.468325,-1.08539,463627.5087842355,174769.49355703354
2023-10-20 23:45:00+00:00,E9660,rainfall,Tipping Bucket Raingauge,mm,0.0,50.929364,-0.469557,507650.52481447696,115549.6819592308
2023-10-20 23:45:00+00:00,1503TH,level,Stage,mASD,0.005,51.670388,-1.268257,450700.5744816405,197099.38550866023
2023-10-20 23:45:00+00:00,4125,level,Stage,mASD,1.663,52.874007,-1.799498,413592.52104955167,330744.94077703624
2023-10-20 23:45:00+00:00,562656,rainfall,Tipping Bucket Raingauge,mm,0.2,53.539768,-2.35078,376850.5150978111,404848.6880267696
2023-10-20 23:45:00+00:00,4189TH,level,Stage,mASD,0.148,51.421965,-0.173411,527100.5651247039,170799.4900835774
2023-10-20 23:45:00+00:00,E6140,level,Stage,mASD,0.247,50.950221,0.630976,584900.5299260027,120049.64111889985
2023-10-20 23:45:00+00:00,294323,rainfall,Water,mm,0.0,51.206865,0.129446,548850.5424164728,147449.57589470284
2023-10-20 23:45:00+00:00,E15720,rainfall,Water,mm,0.0,51.291987,0.195058,553150.543920822,157049.49696392243
2023-10-20 23:45:00+00:00,2169,level,Stage,mASD,3.671,52.381603,-2.724237,350800.51396169513,276199.08533581736
2023-10-20 23:45:00+00:00,2036,level,Stage,mASD,1.478,52.064842,-1.966688,402380.5474866225,240719.18852566445
2023-10-20 23:45:00+00:00,1790TH,level,Downstream Stage,mASD,0.304,51.666656,-1.305189,448150.5110881678,196659.3865702873
2023-10-20 23:45:00+00:00,079621,rainfall,Tipping Bucket Raingauge,mm,0.1,53.698015,-1.667505,422050.5106010374,422448.6563967102
2023-10-20 23:45:00+00:00,3014,rainfall,Tipping Bucket Raingauge,mm,0.2,52.886657,-2.182004,387850.5577731019,332148.941064612
2023-10-20 23:45:00+00:00,E14722,level,Stage,mASD,0.836,50.664649,-1.176646,458287.5364191642,85320.78616761837
2023-10-20 23:45:00+00:00,4208,level,Stage,mASD,0.655,52.969773,-1.07353,462317.5273965998,341780.89402617124
2023-10-20 23:45:00+00:00,E12801,level,Stage,mASD,0.29,51.090021,-1.181212,457440.5546289491,132619.59214513534
2023-10-20 23:45:00+00:00,1100TH,level,Stage,mASD,0.84,51.757544,-1.366384,443830.5413445564,206729.39382004563
2023-10-20 23:45:00+00:00,0184TH,level,Stage,mASD,2.257,51.61322,-1.87404,408818.5190054804,190495.37424675503
2023-10-20 23:45:00+00:00,E160,rainfall,Tipping Bucket Raingauge,mm,0.0,51.384733,0.626364,582850.5225750196,168349.46530702795
2023-10-20 23:45:00+00:00,2804TH,level,Stage,mASD,0.471,51.589297,-0.381167,512244.5232801771,189068.370991159
2023-10-20 23:45:00+00:00,0311TH,level,Stage,mASD,1.482,51.553565,-1.803214,413740.5245500445,183871.47076409005
2023-10-20 23:45:00+00:00,558844,rainfall,Tipping Bucket Raingauge,mm,0.3,53.49079,-1.883147,407850.5412139952,399348.66043220565
2023-10-20 23:45:00+00:00,4186TH,level,Stage,mASD,0.904,51.416099,-0.143444,529200.5565778625,170199.5395694427
2023-10-20 23:45:00+00:00,032822,rainfall,Tipping Bucket Raingauge,mm,0.0,54.633845,-1.480219,433650.5264502477,526648.2612260538
2023-10-20 23:45:00+00:00,E1013,level,Stage,mASD,0.971,53.496174,-0.11262,525300.5213238109,401598.7123381509
2023-10-20 23:45:00+00:00,E12430,level,Stage,mASD,0.416,50.987637,-1.34415,446130.5665492629,121119.61812746478
2023-10-20 23:45:00+00:00,1812,rainfall,Tipping Bucket Raingauge,mm,0.0,51.89986,-2.41343,371650.5716943877,222449.28640535005
2023-10-20 23:45:00+00:00,034091,rainfall,Tipping Bucket Raingauge,mm,0.0,54.596104,-1.039588,462150.5639543863,522748.3297707759
2023-10-20 23:45:00+00:00,E4080,rainfall,Tipping Bucket Raingauge,mm,0.0,51.258867,1.033447,611750.5552823804,155449.54637890166
2023-10-20 23:45:00+00:00,3101TH,level,Stage,mASD,0.159,51.399708,-0.4156,510315.5316324818,167932.49982827596
2023-10-20 23:45:00+00:00,026090,rainfall,Tipping Bucket Raingauge,mm,0.2,54.760776,-1.340287,442550.53587620496,540848.2040155629
2023-10-20 23:45:00+00:00,0569TH,level,Stage,mASD,4.024,51.663588,-1.749677,417410.5615528283,196119.3857228124
2023-10-20 23:45:00+00:00,4912TH,level,Stage,mASD,0.236,51.946826,-0.016987,536390.5204026129,229449.24607909968
2023-10-20 23:45:00+00:00,2886TH,level,Stage,mASD,0.195,51.598796,-0.376829,512521.5748743768,190131.4007118982
2023-10-20 23:45:00+00:00,E7170,rainfall,Tipping Bucket Raingauge,mm,0.0,53.077492,-0.622888,492350.5228984937,354248.8162287624
2023-10-20 23:45:00+00:00,3275,rainfall,Tipping Bucket Raingauge,mm,0.0,52.635078,-1.944539,403850.5551776288,304149.0310704987
2023-10-20 23:45:00+00:00,E15520,rainfall,Water,mm,0.0,51.395266,0.296316,559850.5500421298,168749.5112221436
2023-10-20 23:45:00+00:00,2606,level,Stage,mASD,4.863,51.969234,-2.193572,386798.543203073,230102.2775396321
2023-10-20 23:45:00+00:00,4168,level,Stage,mASD,1.688,52.893044,-1.72631,418510.5565500133,332878.8993522896
2023-10-20 23:45:00+00:00,2017,level,Stage,mASD,2.366,51.909034,-2.32673,377620.57457297016,223439.3107603993
2023-10-20 23:45:00+00:00,E71739,level,Tidal Level,mAOD,0.661,50.781775,0.057004,545109.5786407868,100038.79675520452
2023-10-20 23:45:00+00:00,1740,rainfall,Tipping Bucket Raingauge,mm,0.0,52.392235,-1.324715,446050.5378555799,277349.1161104215
2023-10-20 23:45:00+00:00,E10380,level,Stage,mASD,2.89,50.983264,-0.669759,493473.5225847449,121270.68466409403
2023-10-20 23:45:00+00:00,E12442,level,Stage,mASD,0.436,50.990287,-1.335564,446730.5577511203,121419.7053108968
2023-10-20 23:45:00+00:00,2001,level,Stage,mASD,3.8,52.383563,-2.322438,378150.5498896633,276219.1278521917
2023-10-20 23:45:00+00:00,4863,level,Stage,mASD,0.914,52.948907,-2.036414,397650.5451986859,339058.92238670064
2023-10-20 23:45:00+00:00,2264TH,level,Stage,mASD,0.079,51.422436,-1.350461,445260.5248793753,169469.45065505875
2023-10-20 23:45:00+00:00,4180_w1TH,level,Stage,mASD,0.444,51.419659,-0.18127,526560.5289833448,170529.46580368464
2023-10-20 23:45:00+00:00,2705SO,rainfall,Water,mm,0.0,50.759531,-0.787028,485650.5646821798,96249.74640323328
2023-10-20 23:45:00+00:00,274918TP,rainfall,Tipping Bucket Raingauge,mm,0.0,51.440044,-0.766213,485850.55617716577,171949.46880466165
2023-10-20 23:45:00+00:00,3346TH,level,Stage,mASD,0.032,51.386523,-0.291294,518996.51690142887,166660.49970048512
2023-10-20 23:45:00+00:00,43202,rainfall,Tipping Bucket Raingauge,mm,0.0,50.896473,-2.390258,372650.52562318,110849.7184062075
2023-10-20 23:45:00+00:00,2896TH,level,Stage,mASD,0.338,51.43615,-0.514892,503326.5118641002,171840.49851590904
2023-10-20 23:45:00+00:00,4173TH,level,Downstream Stage,mASD,-1.226,51.398338,-0.183625,526455.5477708073,168154.45570600586
2023-10-20 23:45:00+00:00,1773,rainfall,Tipping Bucket Raingauge,mm,0.0,52.222319,-2.17488,388150.5718735585,258249.11307674792
2023-10-20 23:45:00+00:00,0744SE,rainfall,Tipping Bucket Raingauge,mm,0.0,51.266892,0.857627,599450.524855691,155849.57853532708
2023-10-20 23:45:00+00:00,2216,level,Stage,mASD,0.847,52.396604,-1.591684,427880.5159915603,277699.0595728544
2023-10-20 23:45:00+00:00,E9510,level,Stage,mASD,-3.367,50.803264,-0.452563,509138.5105808928,101552.73670351582
2023-10-20 23:45:00+00:00,1238TH,level,Stage,mASD,2.173,51.861678,-1.594363,428030.53189729777,218199.3412638707
2023-10-20 23:45:00+00:00,2165,level,Stage,mASD,2.613,51.864982,-2.252201,382730.5440013256,218519.27899453617
2023-10-20 23:45:00+00:00,1413,rainfall,Tipping Bucket Raingauge,mm,0.2,52.325619,-2.226643,384650.5367422399,269749.09258796304
2023-10-20 23:45:00+00:00,5291TH,level,Stage,mASD,0.007,51.76432,0.014322,539103.5152396171,209212.39452959388
2023-10-20 23:45:00+00:00,E12160,rainfall,Tipping Bucket Raingauge,mm,0.0,50.942234,-1.227791,454350.5506446991,116149.66799227164
2023-10-20 23:45:00+00:00,52120,level,Stage,mASD,2.017,51.031669,-2.798991,344068.5156244027,126115.6797700229
2023-10-20 23:45:00+00:00,531115,level,Stage,mASD,8.122,51.470324,-2.566101,360775.51009709854,174747.47451568404
2023-10-20 23:45:00+00:00,53147,level,Stage,mASD,1.003,51.543699,-2.464859,367859.5513208569,182858.42255660324
2023-10-20 23:45:00+00:00,52118,level,Stage,mAOD,6.452,51.054966,-2.936065,334489.5109739402,128819.61337945067
2023-10-20 23:45:00+00:00,52121,level,Stage,mASD,0.184,50.947873,-2.503101,364753.57020403526,116613.67823846248
2023-10-20 23:45:00+00:00,1408TH,level,Stage,mASD,1.317,52.167771,-1.212815,453936.5353778138,252459.21609039936
2023-10-20 23:45:00+00:00,52127,level,Stage,mAOD,4.495,51.054966,-2.936065,334489.5109739402,128819.61337945067
2023-10-20 23:45:00+00:00,E21602,rainfall,Tipping Bucket Raingauge,mm,0.0,51.733425,0.429285,567850.5590799771,206649.37730569235
2023-10-20 23:45:00+00:00,52119,level,Stage,mASD,0.691,50.976043,-2.793549,344383.5106646192,119925.6709199429
2023-10-20 23:45:00+00:00,E12520,level,Stage,mASD,0.176,50.983422,-1.382474,443444.5514077458,120627.6702450425
2023-10-20 23:45:00+00:00,51124,rainfall,Tipping Bucket Raingauge,mm,0.0,51.207152,-3.536655,292750.5427030303,146449.5486968922
2023-10-20 23:45:00+00:00,50137,level,Stage,mASD,0.331,51.074943,-4.050919,256418.51870723392,132625.58603167025
2023-10-20 23:45:00+00:00,49102,rainfall,Tipping Bucket Raingauge,mm,0.0,50.382424,-4.56061,218050.54372222023,56749.92914673073
2023-10-20 23:45:00+00:00,48148,rainfall,Tipping Bucket Raingauge,mm,0.1,50.171774,-5.437334,154650.50419204272,35850.01447594444
2023-10-20 23:45:00+00:00,3570,rainfall,Tipping Bucket Raingauge,mm,0.2,53.029694,-1.914215,405850.5738842747,348048.8503820925
2023-10-20 23:45:00+00:00,E8241,level,Stage,mASD,0.112,51.041711,-0.097823,533450.5793305717,128649.60173533074
2023-10-20 23:45:00+00:00,49149,rainfall,Tipping Bucket Raingauge,mm,0.6,50.679797,-4.695684,209650.53966449504,90149.76146967572
2023-10-20 23:45:00+00:00,564160,rainfall,Tipping Bucket Raingauge,mm,0.3,53.381621,-2.570469,362150.5260441472,387348.69446564536
2023-10-20 23:45:00+00:00,2427TH,level,Stage,mASD,1.118,51.29741,-0.739058,488010.5709287717,156119.52780384815
2023-10-20 23:45:00+00:00,E9350,rainfall,Tipping Bucket Raingauge,mm,0.0,50.999283,-0.143741,530350.5299917816,123849.69439713446
2023-10-20 23:45:00+00:00,53133,level,Stage,mASD,0.556,51.451028,-2.55481,361543.51083087287,172595.47160187975
2023-10-20 23:45:00+00:00,0701TH,level,Stage,mASD,0.22,51.68931,-1.678796,422300.5302369228,198999.33695709647
2023-10-20 23:45:00+00:00,E901,rainfall,Tipping Bucket Raingauge,mm,0.0,51.15203,0.176969,552350.5166994318,141449.54953402106
2023-10-20 23:45:00+00:00,0319TH,level,Stage,mASD,1.472,51.571821,-1.816698,412800.55382146273,185899.43532090515
2023-10-20 23:45:00+00:00,4176,level,Stage,mASD,0.901,52.682553,-2.025244,398390.5657559538,309428.9594141916
2023-10-20 23:45:00+00:00,3610,rainfall,Tipping Bucket Raingauge,mm,0.0,52.655516,-1.302927,447250.5397015986,306648.95955746865
2023-10-20 23:45:00+00:00,2626,level,Stage,mASD,0.633,52.248746,-1.994455,400475.53837540746,261174.1635994
2023-10-20 23:45:00+00:00,046222,rainfall,Tipping Bucket Raingauge,mm,0.2,53.719928,-0.676248,487450.5757539546,425648.60838292696
2023-10-20 23:45:00+00:00,2200TH,level,Stage,mASD,6.757,51.461325,-0.967884,471800.5199981301,174099.45894959476
2023-10-20 23:45:00+00:00,E1435,level,Stage,mASD,0.35,53.689056,-0.441274,503030.5150060057,422528.6302197158
2023-10-20 23:45:00+00:00,4012,level,Stage,mASD,2.373,52.75692,-1.805399,413230.5362238259,317718.92858917144
2023-10-20 23:45:00+00:00,4067,level,Stage,mASD,2.399,52.880685,-1.346428,444080.55328392657,331668.9136307223
2023-10-20 23:45:00+00:00,48180,rainfall,Tipping Bucket Raingauge,mm,0.0,50.382625,-4.896844,194150.5513581924,57649.86018665036
2023-10-20 23:45:00+00:00,E13560,rainfall,Tipping Bucket Raingauge,mm,0.0,50.993139,-1.491976,435750.512619064,121649.62372110347
2023-10-20 23:45:00+00:00,600986,rainfall,Tipping Bucket Raingauge,mm,0.0,54.497275,-2.692439,355250.5243526425,511548.3334672982
2023-10-20 23:45:00+00:00,1290_w1TH,level,Stage,mASD,0.367,51.786053,-1.351198,444850.5121413622,209909.37773743804
2023-10-20 23:45:00+00:00,2809TH,level,Stage,mASD,0.523,51.706896,-0.217824,523240.5781301038,202409.39507306635
2023-10-20 23:45:00+00:00,4188,level,Stage,mASD,0.43,52.995269,-1.986021,401035.5436339652,344215.8994871628
2023-10-20 23:45:00+00:00,3201,rainfall,Tipping Bucket Raingauge,mm,0.0,52.579333,-1.532878,431750.51957743714,298049.02026945964
2023-10-20 23:45:00+00:00,4815TH,level,Stage,mASD,0.265,51.919973,-0.123165,529170.5175109302,226269.31745791683
2023-10-20 23:45:00+00:00,271491TP,rainfall,Tipping Bucket Raingauge,mm,0.0,51.330311,-0.763419,486250.52278909687,159749.47657524387
2023-10-20 23:45:00+00:00,E14910,rainfall,Tipping Bucket Raingauge,mm,0.0,50.722216,-1.142162,460650.5444736999,91749.81075685377
2023-10-20 23:45:00+00:00,3774,rainfall,Tipping Bucket Raingauge,mm,0.2,53.579885,-0.869434,474950.5478406943,409848.6254668404
2023-10-20 23:45:00+00:00,4024,level,Stage,mASD,3.318,52.706226,-1.091508,461480.55397903547,312448.9604706029
2023-10-20 23:45:00+00:00,1339,rainfall,Tipping Bucket Raingauge,mm,0.0,52.718219,-2.570654,361550.5288736631,313548.99582533527
2023-10-20 23:45:00+00:00,E7260,rainfall,Tipping Bucket Raingauge,mm,0.0,50.8635,0.56711,580750.5734260642,110249.6819407446
2023-10-20 23:45:00+00:00,E71539,level,Tidal Level,mAOD,-0.592,51.445627,0.7434149999999999,590740.5186972861,175418.42999483238
2023-10-20 23:45:00+00:00,077066,rainfall,Tipping Bucket Raingauge,mm,0.2,53.70469,-2.135531,391150.55258052784,423148.61322828
2023-10-20 23:45:00+00:00,2432TH,level,Stage,mASD,1.396,51.306404,-0.772253,485679.53851862496,157080.50402942774
2023-10-20 23:45:00+00:00,3307,rainfall,Tipping Bucket Raingauge,mm,0.2,53.196879,-1.901908,406650.559300773,366648.7581681803
2023-10-20 23:45:00+00:00,560631,rainfall,Tipping Bucket Raingauge,mm,0.2,53.718989,-2.194675,387250.5557302328,424748.57674035314
2023-10-20 23:45:00+00:00,084532,rainfall,Tipping Bucket Raingauge,mm,0.2,53.366844,-1.351488,443250.5400083471,385748.778416718
2023-10-20 23:45:00+00:00,E8190,level,Stage,mASD,0.249,50.989456,0.127659,549424.5656733876,123271.64882657364
2023-10-20 23:45:00+00:00,2602TH,level,Downstream Stage,mASD,3.121,51.532713,-0.699466,490306.579525576,182335.40551805467
2023-10-20 23:45:00+00:00,E15230,level,Stage,mASD,0.059,51.266809,0.065457,544193.5492413299,153987.5431049633
2023-10-20 23:45:00+00:00,576635,rainfall,Tipping Bucket Raingauge,mm,0.0,53.774607,-2.703245,353750.5310511097,431148.56710265495
2023-10-20 23:45:00+00:00,021028,rainfall,Tipping Bucket Raingauge,mm,0.0,54.938987,-1.393566,438950.5246990358,560648.1418081337
2023-10-20 23:45:00+00:00,4372TH,level,Stage,mASD,0.532,51.382923,0.075811,544550.5203351369,166919.4781930925
2023-10-20 23:45:00+00:00,077800,rainfall,Tipping Bucket Raingauge,mm,0.0,53.636457,-2.005248,399750.5356688771,415548.6231529244
