postcodeDistrict,catsPerHousehold,dogsPerHousehold,pre_1900,1900_1929,1930_1945,1945_1964,1965_1982,1983_1999,2000_present,unknown
LS9,0.074510002,0.085449636,0.09071199545759538,0.2362876184696106,0.15783605120372138,0.1151854039057176,0.13222085263527858,0.06252299903717191,0.1690064509836353,0.03622862830726926
LU1,0.20244866,0.23217238,0.27424683107595904,0.11020363002241247,0.06235907429538477,0.11677811754799297,0.11601925755612938,0.15512384262418658,0.14217928289832657,0.02308996397960815
LU2,0.239242897,0.274368783,0.11120495114248824,0.08260541156621273,0.12945796476355548,0.19303504927428064,0.2251763660635843,0.18698241880079144,0.05817158820538802,0.013366250183699182
LU3,0.252602954,0.289690378,0.046054180743748195,0.15014101714549283,0.16024616608835046,0.19658953114269934,0.19204973558392607,0.188454508068534,0.05945914654418602,0.0070057146830630095
LU4,0.138081776,0.158355084,0.016573313139108842,0.16025913404285777,0.20008315091708354,0.2669828685377154,0.13371087141546864,0.1509959376874943,0.06401806220956585,0.007376662050705589
LU5,0.216065204,0.247788118,0.06589286699704455,0.07085299593473178,0.06635276680748654,0.30153672759978056,0.2070942435130589,0.17813868504745245,0.10742340563445331,0.0027083084659919867
LU6,0.162011469,0.185798159,0.12229909253568234,0.12489672440902196,0.07225787669822702,0.16129815902841463,0.2399267769115514,0.17789454941704133,0.09838751831598974,0.0030393026840715375
LU7,0.429701329,0.492790518,0.13035667904108347,0.0295924761298172,0.037526903354165655,0.14014752250594475,0.30784195974526635,0.12048794424494318,0.2260842222608432,0.007962292717936172
M1,0.071139345,0.081584096,0.08767072570312621,0.01791714115244908,0.00017682423670871154,0.007463001630063051,0.02326971311173152,0.2698196886865682,0.5869429274744287,0.006739978004924506
M11,0.07113945,0.081584217,0.2424204208361346,0.149729610912235,0.09200362210818955,0.007391792385247505,0.20245248197651655,0.12347051020879601,0.17991884152918028,0.0026127200437004723
M12,0.059699106,0.06846419,0.10288062978255487,0.08735790819645524,0.032853088820481026,0.01158512015232847,0.3858978484760322,0.19927821073700816,0.16625994693172869,0.013887246903411391
M13,0.087599481,0.100460926,0.12894627110845425,0.14864313785916197,0.016485474644129985,0.014679088997556494,0.34727286906377697,0.0743250749432195,0.2672024552335319,0.002445628150168881
M14,0.176211804,0.202083401,0.28934188896675966,0.2686863124589513,0.05530738829238398,0.016391906420816487,0.14568656612957484,0.12242143944612206,0.09720661291560109,0.004957885369790514
M15,0.157803953,0.180972891,0.10513262345581165,0.03348009697162998,9.567949664930404e-07,0.06870809350596455,0.15876281746785695,0.2206542999824465,0.410235089141274,0.0030260226800498348
M16,0.296888543,0.340478023,0.35044709299288734,0.2629397152268668,0.06430135808618347,0.033894152787430715,0.1476969938685831,0.06563009146978044,0.07258240489232501,0.0025081906759430958
M17,0.711048296,0.815445135,0.0032481458705252075,0.04780505749173623,0.27669385053139633,0.08780779302803376,0.4454355188596632,0.08510964956110226,0.04889409914233748,0.00500588551520549
M18,0.104512928,0.119857624,0.2516714860372532,0.26417521191538734,0.10326742510975816,0.04094211664587648,0.17678156225613914,0.06474450348237491,0.0965080896478213,0.0019096049053894573
M19,0.109051814,0.125062912,0.279107362790935,0.4399891076275164,0.10327147065527455,0.027303145462859776,0.053035900692529614,0.05220408514199371,0.043483695895418464,0.0016052317334724706
M2,1.020903468,1.17079356,0.04175101660848181,0.08661044517884221,0.0,0.0007789047935033336,0.0007789047935033336,0.07951761048467412,0.7817869553735577,0.008776162767437475
M20,0.143119349,0.164132279,0.2299475685788969,0.2665674494263151,0.19361849169912404,0.05309463682790203,0.0783535221358506,0.09677409084350143,0.07786570549620847,0.0037785349922014096
M21,0.193911015,0.222381228,0.3408125373040623,0.3286867740100373,0.11191706798867927,0.026579009397183773,0.07683974807065894,0.05756266301065698,0.055566481602429385,0.0020357186162920024
M22,0.192834399,0.221146543,0.015194117691280049,0.1436186931299706,0.18218243557033517,0.37122999689295805,0.044579328781878896,0.09141927808220754,0.15066457661714422,0.0011115732342255077
M23,0.172827047,0.198201691,0.0036714800346317137,0.05118593376415056,0.12764398345222236,0.49544472805928924,0.11012515944565203,0.09583040315291559,0.11379425818822318,0.0023040539029153193
M24,0.117376721,0.134610091,0.10654181241606206,0.09842976093176904,0.09938847776610335,0.3444430820943392,0.1952063591177574,0.0975761210785038,0.056662867214067734,0.001751519381397463
M25,0.083196143,0.095411086,0.10365816216388646,0.2604776102765286,0.26111701371796764,0.10962929815053879,0.14708104905137026,0.07295725619952306,0.038843275484633705,0.006236334955551446
M26,0.183187224,0.210082959,0.2248913719163107,0.08581190138250092,0.0859058229416022,0.11108988362380004,0.19924651227293014,0.16200179469972864,0.0991548755485188,0.03189783761460854
M27,0.285413457,0.327318153,0.11810191523840134,0.21514234903880924,0.2058425591994234,0.17034044226467765,0.12439932460950544,0.06647055885449021,0.09340661899979595,0.006296231794896763
M28,0.14763834,0.169314752,0.12315569490860152,0.1330411001355776,0.09959748043141038,0.22505005427149025,0.19118333759168343,0.14027242191626021,0.08071484100989353,0.006985069735083059
M29,0.182312978,0.209080356,0.20737852587149866,0.09534125686703508,0.12648189629109466,0.12942601187994776,0.20938114586964163,0.12011229614825009,0.10020588543873495,0.011672981633797212
M3,0.073923212,0.084776694,0.02036983969195096,0.04538429786243457,0.0001980090441352738,0.05066710749178122,0.06290105429187018,0.10564378394485723,0.6973422611901632,0.017493646482807323
M30,0.154470969,0.177150555,0.19927969902290904,0.17069575609756357,0.10497534899343997,0.14885691704648715,0.21152894439428493,0.07841967107677633,0.0733548655003539,0.012888797868185168
M31,0.396215178,0.454387895,0.09423161512467158,0.08573685659970699,0.27011089382870307,0.2752895120539332,0.17630514338220596,0.04915280233845802,0.047155060153224494,0.0020181165190966254
M32,0.177185144,0.203199648,0.10081634139084106,0.3496458338496321,0.22658727107345086,0.11351285708599994,0.0791270649515122,0.06417425043571816,0.06411560651356339,0.002020774699282302
M33,0.211216535,0.242227563,0.16644821161005915,0.13359849769597584,0.19778669294360343,0.17494733101268942,0.1478913703078106,0.07039830112238779,0.10603887290496004,0.002890722402513689
M34,0.206154432,0.236422237,0.13622028215422044,0.09287247183094417,0.19131633292761885,0.19680538900512806,0.24742901084756727,0.07374814029327197,0.05042457188795996,0.011183801053289257
M35,0.050332388,0.057722241,0.16832246371596507,0.13903339289346597,0.22297455676263975,0.18839565012063927,0.1165982607152322,0.1089302578973373,0.044171677999432814,0.01157373989528761
M38,0.129732412,0.148779858,0.06848205078568279,0.07873437419581931,0.060903158017004265,0.4555178483676055,0.19816748963816075,0.06793120435406415,0.0657820992623372,0.004481775379326129
M4,0.039674184,0.045499188,0.07435085474772735,0.021627008795994704,0.0018636522664147066,0.05526666878145235,0.07728454723823465,0.06934823009062158,0.689415889199665,0.010843148879889797
M40,0.058423317,0.067001089,0.13625357340049288,0.1563385133938721,0.14258861961390465,0.10995900796247736,0.2672444789179587,0.10445846687380902,0.07894069761027732,0.004216642227207989
M41,0.211208648,0.242218518,0.16425707949621138,0.11754065554180622,0.32318538716887096,0.14688223782093854,0.1500892819155303,0.04874434298058844,0.048000192504495075,0.0013008225715590396
M43,0.109030905,0.125038934,0.1043789691444751,0.13728195649179203,0.347167776082859,0.08195445173072975,0.12948647606459338,0.12456142684232542,0.05392402218543533,0.021244921457790007
M44,0.251721098,0.288679047,0.14680021057433723,0.1448102007318998,0.11785182371648467,0.2050406603117985,0.17612265843369496,0.0742063732376212,0.1182844140221193,0.016883658972044347
M45,0.123026767,0.141089683,0.08278809184627375,0.23418196476050004,0.18687920289142704,0.14851275582701762,0.21885638920158254,0.07350625509125812,0.0477817044304601,0.007493635951480798
M46,0.157125833,0.180195209,0.18355707407246624,0.13607246048418897,0.16442194282749656,0.16111023293059035,0.16692459378046276,0.06934339383660568,0.10971008357611067,0.008860218492078766
M5,0.108236282,0.124127644,0.049082360858543984,0.07690690497239878,0.018120374792780333,0.09883966279575387,0.21832524162475292,0.22932147727182148,0.28864029435036215,0.02076368333358637
M50,0.070109063,0.080402547,0.023499510290308074,0.03680128649634596,0.007302199861997284,0.06768890142397628,0.07965781220007087,0.2703864429553081,0.48178119520014884,0.03288265157184461
M6,0.088388493,0.101365782,0.18116492052723696,0.1382984777150111,0.1267708652159451,0.07979959347349609,0.24049862042714837,0.12146065938638959,0.09906460146888303,0.012942261785889812
M7,0.080364592,0.092163804,0.14780896717313216,0.1337445751571875,0.04446945701349007,0.04488557868136007,0.2775650845634427,0.13373699282717016,0.18501440209684092,0.032774942487376536
M8,0.071345317,0.081820309,0.18779821141263847,0.12420710463179956,0.10441406889445602,0.04497051675476998,0.26690818033078567,0.1308512425079409,0.13841640903793323,0.0024342664296761645
M9,0.065202423,0.07477551,0.14431416818363269,0.12402065340898329,0.22905837302370827,0.12962404106591782,0.19543748000581002,0.09458302256497916,0.08190466917395331,0.0010575925730154474
M90,0.262391962,0.300916619,0.026068306081146565,0.006154693528355094,0.018391730493844863,0.4996166003831955,0.0027782621226066354,0.2316931238325584,0.2138764801340111,0.0014208034242820312
ME1,0.399473813,0.458124968,0.33148446535638953,0.06456727323950129,0.1006564671574905,0.14909191634463342,0.09071682581373805,0.153428317745273,0.08978283975595067,0.020271894587023512
ME10,0.30862412,0.353936629,0.15460490224789,0.06695613445207295,0.05844309861103122,0.1497367399139718,0.2808795172892707,0.12394641085429944,0.15609846909595546,0.00933472753550848
ME11,0.442390448,0.507342666,0.2123901654650611,0.13076157164365865,0.0851820137209967,0.2231656969207436,0.256208706938399,0.046598778183943264,0.0319990940694415,0.013693973057756279
ME12,0.186653059,0.214057652,0.20094388221419782,0.12018711538439351,0.055602557418342746,0.17483068077493427,0.16823434992782624,0.13918764806568693,0.11851165977061817,0.022502106444000292
ME13,0.546781282,0.627060269,0.40290790994102227,0.050994827344485384,0.03801674994920747,0.12981408326782495,0.14360495113265243,0.11841498788499741,0.09144078782839524,0.02480570265141484
ME14,0.699623237,0.802342637,0.21303941540719015,0.052081863519071056,0.06343670740196079,0.11028518068614866,0.19929269089474883,0.13409325222529891,0.20810054711537365,0.019670342750207955
ME15,0.345357456,0.396063191,0.10574572833774253,0.10693585243387894,0.059956767382505334,0.24546574302969018,0.1771324095977487,0.10911458487978291,0.18394944501504998,0.011699469323601455
ME16,0.253171001,0.290341826,0.1464578575278519,0.10401588822873334,0.050954425998785725,0.14143668199392004,0.22205575140806785,0.11081755079982955,0.2104996839954882,0.013762160047323337
ME17,0.425939571,0.488476455,0.2459541947746194,0.05067647692594956,0.050538926524525865,0.19146717293655915,0.19595783339931946,0.0947125168848119,0.14144772274623335,0.029245155807981277
ME18,0.453383212,0.519949399,0.339373706165585,0.03561164986992022,0.044664460027032955,0.1683345826106287,0.1884334932220868,0.13115367936834765,0.06322883286234669,0.0291995958740521
ME19,0.299388284,0.343344778,0.13924532306605822,0.026393867658782287,0.033885722126208176,0.1578519265968542,0.13846931379389724,0.1710693763092183,0.3051083410592298,0.027976129389751817
ME2,0.262422794,0.300951978,0.18450152436035783,0.06650974784231199,0.12369311426665024,0.28413394181598983,0.13824388636573026,0.10112103433197554,0.09166859180046356,0.010128159216520776
ME20,0.457888563,0.52511623,0.08993574558994522,0.03209706432271037,0.06932273208183808,0.2240659043582287,0.3451053689998261,0.10199360286572717,0.12872518086858348,0.008754400913140947
ME3,0.231962835,0.266019856,0.11365888692617153,0.06656568955305901,0.040601958400313866,0.22623843274711208,0.2815699498939784,0.1196675487697041,0.13948807808124372,0.012209455628417201
ME4,0.26160321,0.300012061,0.2632167151994698,0.09807666528437248,0.0959193122175592,0.07160312117342868,0.09031913364250581,0.13362736758521615,0.22583116163549288,0.021406523261954958
ME5,0.410804724,0.471119494,0.08001644698127526,0.03095609991452263,0.032872871893190936,0.24555655816311733,0.33485001082893556,0.20274415626049058,0.0656336372925128,0.007370218665954902
ME6,0.276270013,0.316832259,0.1397699014574797,0.017309153622031646,0.01542001227745174,0.16565781749196673,0.33627616575274666,0.19837104924006543,0.1148421819629801,0.012353718195278082
ME7,0.188486091,0.216159811,0.34355536854796576,0.18865572100951677,0.08817678648852721,0.055364847949604626,0.11993747690036054,0.08238644051614526,0.10843554897800875,0.01348780960987099
ME8,0.294662786,0.337925478,0.04455672478365054,0.04269917389397276,0.10107923548996786,0.28618508515780616,0.315547076311805,0.17474423804442102,0.027183073289648883,0.008005393028727806
ME9,0.328223628,0.376413757,0.23763023775746456,0.04764302451970548,0.0621889375570212,0.1562138841781691,0.20489180906598167,0.11209601219790567,0.154880617706574,0.0244554770171783
MK1,0.486979129,0.558477903,0.09572662579074129,0.07271156788896846,0.04399744923859482,0.056934065907507,0.2966208044456828,0.07244740847616005,0.353489523455425,0.008072554796920657
MK10,0.605578449,0.694490097,0.0055583512590599285,0.0005681279375486493,0.0010837070836410027,0.003462067597223312,0.026518044210721726,0.5065892524213682,0.4448546925298931,0.011365756960544027
MK11,0.617628222,0.70830903,0.12392300265906428,0.03221452019425462,0.023486931437446627,0.041389876596312686,0.40440782284970117,0.3381625391780475,0.033998587350498495,0.002416719734674601
MK12,0.174272867,0.199859788,0.16453442361189993,0.066315863978021,0.033040470167531234,0.04285247209340989,0.27377927306790517,0.1856726055827782,0.22982681197035157,0.003978079528103094
MK13,0.110562425,0.126795313,0.054711081811301195,0.01029764470182645,0.013503799034456246,0.026076435782054295,0.466539565458106,0.38858607104868004,0.03829523020380889,0.0019901719597668786
MK14,0.451587568,0.517890117,0.007984595988248385,0.005423229881066963,0.003771294097427831,0.008776597666276847,0.5652315268404604,0.3269473182608647,0.080310050598337,0.0015553866673179342
MK15,1.282738914,1.471071954,0.012027493614848868,0.0002911599363927524,0.00010153848308508925,0.00558403180397946,0.17451461024628168,0.675936377797409,0.12855980743858325,0.0029849806794197955
MK16,0.787862931,0.903537772,0.16996316768721104,0.039073515922031815,0.036063890059948936,0.09500036740942609,0.34465397528320624,0.2137154731130747,0.08791691547036974,0.013612695054731498
MK17,0.433111116,0.496700933,0.20444491042560528,0.06231281197612325,0.05168203340508334,0.1304218983120673,0.2120797535477693,0.17831717305077038,0.14146927058924882,0.019272148693332297
MK18,0.677599728,0.777085614,0.22790640036254753,0.027377850547265235,0.03162150199773116,0.1092137506929587,0.18456291233069205,0.20861575132141796,0.18067991779180215,0.030021914955585163
MK19,0.191304705,0.219392258,0.1018063551693495,0.014502657453589906,0.049677735142169714,0.11917434622632486,0.28512212873449666,0.18109152369309994,0.24131705413592494,0.007308199445044361
MK2,0.227945921,0.261413175,0.08495703022208392,0.09931305878360014,0.05980384488849838,0.15367758707228898,0.38323795065908184,0.03674705946168188,0.17608890604049543,0.006174562872269436
MK3,0.223373628,0.256169572,0.01548409991685313,0.019271985916224383,0.01763292882176827,0.34590550126054415,0.3186632737379854,0.09514573158599757,0.18139103782857208,0.006505440932054949
MK4,0.227230249,0.260592427,0.011896938374129949,0.003642948569739577,0.004277202578670749,0.003955573260311656,0.09410534938475713,0.4442902607241159,0.4279432707592068,0.00988845634906809
MK40,0.172992145,0.198391029,0.373462534694026,0.10499491513864063,0.03722450936920302,0.05552938690016652,0.10870020990622735,0.11486180290715176,0.17989477236876925,0.025331868715815473
MK41,0.415593167,0.476610981,0.11887668048337457,0.02597515716411502,0.04498619786929846,0.25788563072611603,0.312857557789104,0.12658742411847698,0.10423952895421323,0.008591822895301636
MK42,0.143808308,0.164922391,0.14887907670805772,0.062028858727416265,0.11808802088052829,0.10912572583554372,0.14180197601429564,0.17467924581102798,0.23395278774867506,0.01144430827445531
MK43,0.176470963,0.20238061,0.18287323166702357,0.04078165209891065,0.07987831874490907,0.1492708849158358,0.2025752044057243,0.17005776215902765,0.15824378852280932,0.016319157485759652
MK44,0.332987873,0.381877493,0.27560867986514126,0.035769570350747425,0.0498926117175212,0.1288809035407991,0.22415168691383414,0.1200446423804547,0.1493542853404421,0.016297619891060044
MK45,0.570846309,0.654658548,0.14260409293229287,0.032555160199664854,0.05044680388540185,0.15942453833511622,0.2267016442978271,0.19947381512096704,0.17477908414628437,0.014014861082445672
MK46,0.112142593,0.128607483,0.20591669293827544,0.03626583244852822,0.028419877605244028,0.08595402526837671,0.20977640026630004,0.30906115969142817,0.11519215178569146,0.009413859996155927
MK5,0.136716458,0.156789309,0.02641192277177389,0.014130927072150709,0.005635278757240262,0.014564722799348683,0.043875257710189706,0.6374866812708754,0.24655021759003465,0.011344992028386642
MK6,0.31069436,0.356310824,0.004264545383326148,0.0020913020819505078,0.0013801216895453067,0.0036500843748314003,0.5163219916992772,0.3844692755318145,0.07881259918935188,0.009010080049903084
MK7,0.495104517,0.567796268,0.001518062278728171,0.0007826504316114412,8.984795204275363e-05,0.001339192342341688,0.0031585428144987517,0.9036698327536692,0.07090677999764705,0.01853509142946112
MK8,0.164770238,0.188961973,0.004936217887576847,0.0017965135267277441,0.0016735910768415577,0.005330433563368815,0.1799261455507335,0.664689178774261,0.13954265583335687,0.0021052637871338017
MK9,0.176790315,0.20274685,0.0,0.0,0.0,0.00041153663567180117,0.29815981005538206,0.22936606588181688,0.4574284011038911,0.014634186323238148
ML1,0.224676698,0.257663961,,,,,,,,
ML10,0.892092325,1.023070233,,,,,,,,
ML11,1.052652838,1.207204404,,,,,,,,
ML12,1.452015301,1.665201673,,,,,,,,
ML2,0.105198256,0.120643572,,,,,,,,
ML3,0.198463155,0.227601719,,,,,,,,
ML4,0.219322855,0.251524062,,,,,,,,
ML5,0.179223513,0.205537293,,,,,,,,
ML6,0.158116066,0.181330829,,,,,,,,
ML7,0.10566375,0.12117741,,,,,,,,
ML8,0.717054548,0.822333231,,,,,,,,
ML9,0.280415305,0.321586168,,,,,,,,
N1,0.145477665,0.166836845,0.3581790047419013,0.09096984490013185,0.02565774409850106,0.14584493729703432,0.1165324476108152,0.07166145702133778,0.1590142248103505,0.032140339519928056
N10,0.320095574,0.367092334,0.24012043982269796,0.4469784474239837,0.11642918168627318,0.06667548845627273,0.02376600244852273,0.06594720779151932,0.03703384544967847,0.0030493869210518327
N11,0.165151902,0.189399674,0.1593343702876087,0.27783231796450986,0.11806086346183603,0.08271807866119389,0.1469769992285221,0.1445328511746552,0.06828199794196053,0.002262521279713764
N12,0.163600605,0.187620614,0.06012856841397952,0.2513360560384326,0.1685669553461404,0.14756830301087628,0.1522844278446337,0.1477932490127399,0.06840673234984053,0.0039157079833570235
N13,0.101672926,0.116600649,0.04947266912248475,0.5740450181059774,0.1982688547202794,0.04630452028009781,0.03176562387292254,0.056293423096272485,0.043011731839822695,0.000838158962142894
N14,0.183639825,0.210602012,0.027593229973999885,0.11402512730593588,0.40487003576589903,0.09042432028857614,0.1226084498862354,0.13894405152173048,0.10033849602903194,0.001196289228591195
N15,0.063988717,0.073383606,0.4099010076257837,0.18487354612582851,0.012483315827361369,0.0445969587562622,0.1662882996949856,0.09483050639077928,0.08278072326291856,0.004245642316080826
N16,0.058982875,0.067642802,0.4687879741502826,0.12025504347623811,0.04707283573793895,0.12677241442757503,0.10807632521339204,0.07849825209421062,0.044665115213024895,0.00587203968733765
N17,0.066537038,0.076306074,0.24687692630690228,0.28111676395552804,0.03810212354586401,0.046075734591578835,0.1635395318203997,0.10104099906444262,0.11731760068838827,0.005930320026896247
N18,0.077283289,0.0886301,0.19898621745863168,0.20136011903856385,0.23180863671519322,0.08010057808424767,0.15683266609900073,0.07196971551168983,0.05805167835356445,0.0008903887391085281
N19,0.206392094,0.236694792,0.38257625316756483,0.0628764634607391,0.024997230165334533,0.0656130005669085,0.28174584867248825,0.0635125374327385,0.050952063663839614,0.06772660287038669
N1C,0.089678501,0.10284519,0.059029603823854734,0.042600835403035844,0.10452493109504676,0.0757478314729378,0.2326051132734164,0.011703654691462536,0.4376747711524857,0.036113259087760176
N2,0.262620191,0.301178356,0.0963881070620742,0.22788924058914256,0.21008410511993292,0.16606939624478517,0.1692978707777539,0.08581520651164622,0.041678351066888046,0.002777722627776915
N20,0.220960115,0.253401705,0.04502310961158649,0.19366051354242264,0.22077518373117475,0.14781108805509166,0.2549611151228835,0.09891286077589112,0.02733559394653217,0.011520535214417699
N21,0.166332085,0.190753131,0.03009291700493494,0.46533381848040206,0.2665469650848479,0.06687665032211651,0.04930130741643336,0.08809993238108971,0.032578142469648005,0.001170266840527481
N22,0.122848191,0.140884888,0.3154335256786141,0.30729166324493384,0.028379682299295744,0.033819420911017424,0.1898748500835313,0.07361788844049016,0.04914297767223061,0.002439991669886773
N3,0.229847706,0.263594181,0.09523623478867786,0.4468490487249089,0.16506108070656436,0.07337909327080445,0.09633702181618864,0.05534580001622934,0.06462767988616648,0.003164040790459828
N4,0.166218717,0.190623119,0.47906550513048174,0.10354237952698409,0.02750001403684505,0.08628806881287147,0.07304745980800793,0.10012790181996428,0.11907901127671315,0.011349659588132293
N5,0.126010527,0.144511521,0.47349113571559376,0.12417230086597816,0.03995955966374872,0.08919944899828487,0.08704635147632298,0.027177361237716094,0.08802827060538006,0.07092557143697535
N6,0.313168622,0.359148359,0.3546208647250297,0.16382525239884493,0.08066770982151714,0.10632223187120758,0.17563392310951237,0.04616579709496227,0.04169410991425262,0.031070111064673406
N7,0.182250639,0.209008864,0.3562018620078239,0.08492504182015569,0.018305715730873844,0.0886347197270328,0.19989089806952035,0.035234531092325425,0.1746943627441132,0.0421128688081548
N8,0.321503326,0.368706774,0.6128831601532088,0.13552120424349592,0.012913927718092705,0.0683823433083454,0.06373739285055856,0.03596189915014898,0.06453350218860664,0.006066570387543014
N9,0.091019415,0.104382979,0.13640581700483884,0.16997252910633123,0.315332480234408,0.078286365680887,0.12999184149999676,0.07271125056185142,0.09648684191349977,0.0008128739981869609
NE1,0.381877092,0.437944677,0.20943432337763587,0.0730379213890172,0.013898302367198224,0.03936456230609937,0.11041919306308377,0.13277297842769548,0.41555999598073873,0.005512723088531319
NE10,0.402102488,0.461139586,0.07329566897516986,0.14087374441901718,0.1245915831125707,0.31141131518696535,0.1669260818763745,0.09616590225000163,0.08610358126325308,0.0006321229166477241
NE11,0.236433931,0.271147402,0.06192981484022583,0.1432517013250467,0.1705339849070935,0.16261162393279385,0.18134371644673897,0.11093529841888439,0.16687829415567038,0.0025155659735463932
NE12,0.191230736,0.219307428,0.041336748642137114,0.1358462461796733,0.06204638451676955,0.26145093668741975,0.2531230626596575,0.15404565722072117,0.08786937935828923,0.004281584735332315
NE13,0.37877376,0.434385711,0.09274040435310518,0.07211413254858703,0.05690692505544685,0.37754200385857223,0.1673144029088876,0.05314279978745714,0.17313534233796912,0.0071039891499747555
NE15,0.200480948,0.229915766,0.09874179246879039,0.12806718965943,0.2674208821451177,0.17475379991522216,0.20949872348388932,0.0746157752126283,0.04483415592535838,0.0020676811895637133
NE16,0.292762803,0.335746537,0.07909641757276875,0.15102040663914598,0.07860683494138387,0.2160565697850833,0.3268400349650872,0.08147563683475785,0.06499117563654651,0.001912923625226616
NE17,0.150331827,0.1724037,0.162830027404137,0.41045489061633605,0.050174139138360434,0.10923982983719979,0.07029880234418405,0.08740138155349653,0.10637610413153759,0.0032248249747485976
NE18,0.226948574,0.260269396,0.35990876742513467,0.02149102707744692,0.04401651911421707,0.2821108119431593,0.11210455955369178,0.11301784990238682,0.0658668984977261,0.0014835664862375836
NE19,0.434759933,0.498591831,0.46976116950231317,0.027405712358306657,0.059606612802538525,0.15045839790117418,0.08618077783960998,0.09858497778567837,0.10253931019094928,0.005463041619430004
NE2,0.427570449,0.49034678,0.36063700096658363,0.19649537020636226,0.06769285596733915,0.06659341194319524,0.0992680843252292,0.10218971690108727,0.10368319485974231,0.0034403648304608546
NE20,0.401628942,0.460596514,0.12352379786337933,0.043830566131648,0.05636868382656074,0.31169553763181473,0.24765211510815324,0.11616386291891975,0.0985123606131396,0.0022530759063846316
NE21,0.137992235,0.158252396,0.113896779199446,0.10400297540139357,0.07234323438334513,0.2681786625540683,0.2378724658832273,0.06199197422844505,0.1407266018339805,0.0009873065160941389
NE22,0.563726254,0.64649312,0.05604884634738981,0.19072982380303355,0.10570787395115165,0.23244454941860002,0.13741910322566875,0.18480944287844114,0.08884440435822631,0.00399595601748879
NE23,0.668956996,0.767173947,0.029496231760775097,0.05233686458290799,0.042407503016973484,0.06696801109591685,0.6032047481077836,0.1714880613818454,0.03321722321993557,0.0008813568338620054
NE24,0.643009877,0.737417245,0.14720351580169175,0.17239814706230644,0.10439531094644734,0.16719636446321703,0.19206777766139493,0.12037896964386001,0.09480595447239032,0.0015539599486921547
NE25,0.44847653,0.514322314,0.03497572932662327,0.2603557286390807,0.13772889595519167,0.18338438804666385,0.20291310497106807,0.12292152621866308,0.056833168031520206,0.0008874588111891612
NE26,0.20706115,0.237462079,0.19503898776114528,0.2682537124801454,0.07154485583533139,0.2598053465067207,0.1355827791501067,0.052078068748544884,0.01579051527458946,0.0019057342434161825
NE27,0.215443391,0.24707501,0.06599401109844294,0.1507902004795221,0.046431882707850154,0.18409100409199627,0.16681729241226936,0.16652413471318395,0.21381493225229317,0.005536542244442042
NE28,0.12595173,0.144444092,0.11945574449129129,0.11926897549201754,0.14662678024083922,0.15570950930152677,0.2750192049958827,0.10564180502232515,0.07388242699273531,0.004395553463381999
NE29,0.347595785,0.398630154,0.08354305902047317,0.1527479148364936,0.1150871287711768,0.21334969960259942,0.211916051732632,0.18222836047244645,0.038085550723494385,0.0030422348406841603
NE3,0.286771037,0.328875054,0.09004125026928518,0.14399819227402436,0.12394722214635273,0.3500456589272613,0.13467456996426663,0.09383342833929297,0.062445320001331656,0.0010143580781851712
NE30,0.229226525,0.262881798,0.21525001680572803,0.1394071020645002,0.08149605669160073,0.28664796568934,0.11752375541918056,0.11409888584461025,0.044057196437218865,0.0015190210478214301
NE31,0.110155265,0.126328374,0.0518840031665725,0.0851782181491579,0.16552546866372872,0.31957812127696317,0.1258553006365265,0.15054201608869236,0.10080340295993875,0.0006334690584200558
NE32,0.119892151,0.13749484,0.08887075132311124,0.09343668223037722,0.07369388657038481,0.31215549017996197,0.29438554276573503,0.07806050246721731,0.05874678907100749,0.000650355392204958
NE33,0.206671643,0.237015385,0.25831762762350374,0.11705743966140046,0.07984069792504116,0.07202251495974987,0.2460391132662869,0.13049511341133924,0.09443053285619549,0.0017969602964830697
NE34,0.170903814,0.195996087,0.03361072415199692,0.13598405096912403,0.1584305203280602,0.32211583167334557,0.21124989342401052,0.07540737206911159,0.061663814665404895,0.0015377927189462396
NE35,0.115944149,0.132967187,0.10065534022396672,0.22093003623383853,0.020043687338402196,0.1798906656048291,0.13468294199711608,0.2648348880230726,0.07857749899763546,0.0003849415811393593
NE36,0.327751787,0.37587264,0.11648338683778865,0.16011400368576453,0.03317403707782547,0.2686959758663653,0.20581366354247774,0.1456247385167527,0.06994210814295693,0.00015208633006865777
NE37,0.419650484,0.481263998,0.023648555093984815,0.07523283322622643,0.06556299555076674,0.14902868470599373,0.5204664343862433,0.13165108425225733,0.03242675326999043,0.0019826595145373965
NE38,0.202842061,0.232623539,0.018045456997592108,0.026854459599292436,0.03266648520552226,0.04571120426894594,0.6310188473084499,0.16852361908486968,0.07368927950555927,0.003490648029768323
NE39,0.125146617,0.143520771,0.14478710108323306,0.20211944129364157,0.07124117405237769,0.2203116630012836,0.1617917749995467,0.12305788509232403,0.07455125378032794,0.00213970669726546
NE4,0.274115284,0.314361171,0.2173756498582278,0.09486284344190561,0.19300847627200357,0.04610018854365746,0.2698036627850891,0.07479118623903923,0.10235213517542084,0.0017058576846564
NE40,0.166052163,0.190432111,0.18331714552771175,0.16863531959921835,0.10137628297572887,0.20149767452189002,0.18620648343862373,0.10088542648678196,0.05569692449851235,0.002384742951532978
NE41,0.254001967,0.291294795,0.1639342911309501,0.19427632124525304,0.08824185705108396,0.1488934988094474,0.30128039539189605,0.08074152521518349,0.021430897636197262,0.0012012135199887502
