dateTime,stationReference,parameter,qualifier,unitName,value
2021-10-10T07:00:00Z,E16120,level,,mASD,1.798
2021-10-10T07:00:00Z,E1613,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E1631,level,Tidal Level,mAOD,0.798
2021-10-10T07:00:00Z,E1633,level,Stage,mASD,0.044
2021-10-10T07:00:00Z,E1645,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E1660,level,Stage,mASD,0.156
2021-10-10T07:00:00Z,E1672,level,Stage,mASD,1.352
2021-10-10T07:00:00Z,E1675,level,Stage,mASD,0.528
2021-10-10T07:00:00Z,E1681,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E1691,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E1696,level,Stage,mASD,0.337
2021-10-10T07:00:00Z,E170,level,Tidal Level,mAOD,-1.066
2021-10-10T07:00:00Z,E1700,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E1716,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E1727,level,Stage,mASD,0.412
2021-10-10T07:00:00Z,E1742,level,Stage,mASD,0.077
2021-10-10T07:00:00Z,E1780,level,Stage,mASD,0.25
2021-10-10T07:00:00Z,E1782,level,Stage,mASD,0.115
2021-10-10T07:00:00Z,E1815,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E1839,level,Stage,mASD,0.161
2021-10-10T07:00:00Z,E1880,level,Stage,mASD,1.667
2021-10-10T07:00:00Z,E1890,level,Stage,mASD,0.164
2021-10-10T07:00:00Z,E1901,level,Stage,mASD,0.193
2021-10-10T07:00:00Z,E19017,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E19023,level,Stage,mASD,0.159
2021-10-10T07:00:00Z,E19027,level,Stage,mASD,0.095
2021-10-10T07:00:00Z,E19031,level,Stage,mASD,0.146
2021-10-10T07:00:00Z,E19035,level,Stage,mASD,0.152
2021-10-10T07:00:00Z,E1908,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E1928,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E1946,level,Stage,mASD,-0.008
2021-10-10T07:00:00Z,E1960,level,Tidal Level,mAOD,1.664
2021-10-10T07:00:00Z,E1965,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E1966,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E1971,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E1976,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E1980,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E2040,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E2043,level,Stage,mASD,0.496
2021-10-10T07:00:00Z,E2044,level,Tidal Level,mAOD,1.374
2021-10-10T07:00:00Z,E2050,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E2062,level,Stage,mASD,0.925
2021-10-10T07:00:00Z,E2080,level,Tidal Level,mASD,1.822
2021-10-10T07:00:00Z,E2081,level,Tidal Level,mAOD,2.003
2021-10-10T07:00:00Z,E2085,level,Tidal Level,mAOD,0.999
2021-10-10T07:00:00Z,E2097,level,Stage,mASD,0.104
2021-10-10T07:00:00Z,E21018,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E21034,level,Stage,mASD,0.234
2021-10-10T07:00:00Z,E2105,level,Stage,mASD,0.29
2021-10-10T07:00:00Z,E21096,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E21136,level,Stage,mASD,0.156
2021-10-10T07:00:00Z,E21150,level,Tidal Level,mAOD,0.239
2021-10-10T07:00:00Z,E21163,level,Stage,mASD,0.243
2021-10-10T07:00:00Z,E21179,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E2119,level,Stage,mASD,0.489
2021-10-10T07:00:00Z,E21226,level,Tidal Level,mAOD,0.219
2021-10-10T07:00:00Z,E21234,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E21238,level,Tidal Level,mAOD,0.12
2021-10-10T07:00:00Z,E2125,level,Stage,mASD,0.233
2021-10-10T07:00:00Z,E21270,level,Stage,mASD,0.29
2021-10-10T07:00:00Z,E21288,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E21324,level,Stage,mASD,0.122
2021-10-10T07:00:00Z,E21325,level,Stage,mASD,0.304
2021-10-10T07:00:00Z,E21326,rainfall,Tipping Bucket Raingauge,mm,0.07
2021-10-10T07:00:00Z,E21335,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E2141,level,Stage,mASD,0.291
2021-10-10T07:00:00Z,E21493,level,Stage,mASD,2.13
2021-10-10T07:00:00Z,E21563,level,Tidal Level,mAOD,0.232
2021-10-10T07:00:00Z,E21589,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E21602,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E21609,level,Stage,mASD,0.26
2021-10-10T07:00:00Z,E21637,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E21732,level,Stage,mASD,0.444
2021-10-10T07:00:00Z,E21747,level,Stage,mASD,2.149
2021-10-10T07:00:00Z,E21788,level,Stage,mASD,1.014
2021-10-10T07:00:00Z,E21836,level,Stage,mASD,0.097
2021-10-10T07:00:00Z,E21838,level,Stage,mASD,1.771
2021-10-10T07:00:00Z,E21852,level,Stage,mASD,1.172
2021-10-10T07:00:00Z,E21856,level,Stage,mASD,0.174
2021-10-10T07:00:00Z,E21862,level,Stage,mASD,0.055
2021-10-10T07:00:00Z,E21870,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E21968,level,Stage,mASD,1.01
2021-10-10T07:00:00Z,E22006,level,Stage,mASD,0.149
2021-10-10T07:00:00Z,E22008,level,Stage,mASD,0.222
2021-10-10T07:00:00Z,E22022,level,Stage,mASD,0.612
2021-10-10T07:00:00Z,E22078,level,Stage,mASD,0.167
2021-10-10T07:00:00Z,E22088,level,Stage,mASD,0.333
2021-10-10T07:00:00Z,E22129,level,Tidal Level,mAOD,0.203
2021-10-10T07:00:00Z,E22137,level,Stage,mASD,0.1
2021-10-10T07:00:00Z,E22176,level,Stage,mASD,0.292
2021-10-10T07:00:00Z,E22184,level,Tidal Level,m,1.198
2021-10-10T07:00:00Z,E22205,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E22218,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E2223,level,Stage,mASD,0.093
2021-10-10T07:00:00Z,E22231,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E22244,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E22268,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E22283,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E22309,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E22322,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E22377,level,Stage,mASD,0.38
2021-10-10T07:00:00Z,E22400,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E22486,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E2261,level,Stage,mASD,0.214
2021-10-10T07:00:00Z,E22683,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E2270,level,Stage,mASD,0.349
2021-10-10T07:00:00Z,E2273,level,Stage,mASD,0.158
2021-10-10T07:00:00Z,E22735,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E2285,level,Stage,mASD,0.043
2021-10-10T07:00:00Z,E22876,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E2296,level,Stage,mASD,0.063
2021-10-10T07:00:00Z,E23019,level,Tidal Level,mAOD,0.026
2021-10-10T07:00:00Z,E23060,level,Tidal Level,mAOD,0.165
2021-10-10T07:00:00Z,E2316,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E23205,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E2331,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E23327,level,Tidal Level,mASD,0.435
2021-10-10T07:00:00Z,E23343,level,Tidal Level,mAOD,0.505
2021-10-10T07:00:00Z,E23392,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E23420,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E23440,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E23470,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E23487,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E23500,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E23518,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E23527,level,Stage,mASD,0.542
2021-10-10T07:00:00Z,E23633,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E23646,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E2365,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E23717,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E23726,level,Stage,mASD,0.246
2021-10-10T07:00:00Z,E23740,level,Stage,mASD,0.646
2021-10-10T07:00:00Z,E2382,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E23917,level,Tidal Level,mAOD,0.251
2021-10-10T07:00:00Z,E23931,level,Tidal Level,mAOD,0.288
2021-10-10T07:00:00Z,E23956,level,Stage,mASD,0.413
2021-10-10T07:00:00Z,E2400,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E24064,level,Tidal Level,m,0.247
2021-10-10T07:00:00Z,E24093,level,Tidal Level,mAOD,1.002
2021-10-10T07:00:00Z,E2410,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E2416,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E24187,rainfall,2,mm,0.0
2021-10-10T07:00:00Z,E24195,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E2420,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E24238,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E24255,level,Stage,mASD,0.686
2021-10-10T07:00:00Z,E24267,level,Stage,mASD,0.375
2021-10-10T07:00:00Z,E24289,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E24302,level,Stage,mASD,0.338
2021-10-10T07:00:00Z,E24317,level,Stage,mASD,0.038
2021-10-10T07:00:00Z,E24319,level,Stage,mASD,0.548
2021-10-10T07:00:00Z,E24323,level,Tidal Level,mAOD,-0.41
2021-10-10T07:00:00Z,E2433,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E24367,level,Stage,mASD,0.434
2021-10-10T07:00:00Z,E24451,level,Stage,mASD,0.234
2021-10-10T07:00:00Z,E24506,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E2463,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E24632,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E24703,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E24712,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E24718,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E24727,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E24732,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E24737,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E24746,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E24751,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E24756,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E2476,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E24763,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E24767,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E24775,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E24790,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E24795,level,Stage,mASD,0.212
2021-10-10T07:00:00Z,E24805,level,Stage,mASD,0.262
2021-10-10T07:00:00Z,E24806,level,Stage,mASD,0.197
2021-10-10T07:00:00Z,E24807,level,Stage,mASD,0.584
2021-10-10T07:00:00Z,E24812,level,Tidal Level,mAOD,0.446
2021-10-10T07:00:00Z,E24814,level,Stage,mASD,0.221
2021-10-10T07:00:00Z,E24815,level,Stage,mASD,0.051
2021-10-10T07:00:00Z,E24816,level,Tidal Level,mAOD,0.396
2021-10-10T07:00:00Z,E24819,level,Stage,mASD,1.118
2021-10-10T07:00:00Z,E24821,level,Stage,mASD,0.173
2021-10-10T07:00:00Z,E24826,level,Tidal Level,mAOD,-0.271
2021-10-10T07:00:00Z,E24829,level,Stage,mASD,0.374
2021-10-10T07:00:00Z,E24830,level,Stage,mASD,1.14
2021-10-10T07:00:00Z,E24835,level,Tidal Level,mAOD,0.23
2021-10-10T07:00:00Z,E24847,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E24854,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E24861,level,Tidal Level,mAOD,-0.325
2021-10-10T07:00:00Z,E24863,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E24865,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E24872,level,Tidal Level,mAOD,-0.054
2021-10-10T07:00:00Z,E24874,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E24879,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E24884,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E24889,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E24894,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E24899,level,Stage,mASD,0.402
2021-10-10T07:00:00Z,E24901,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E24908,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E24913,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E24920,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E2493,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E24930,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E24935,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E24940,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E24947,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E24952,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E24957,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E2500,level,Tidal Level,mASD,0.551
2021-10-10T07:00:00Z,E25033,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E25041,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E25051,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E25055,level,Stage,mASD,0.154
2021-10-10T07:00:00Z,E2510,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E25173,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E2527,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E2544,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E2578,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E2608,level,Stage,mASD,0.201
2021-10-10T07:00:00Z,E2613,level,Stage,mASD,1.0
2021-10-10T07:00:00Z,E26212,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E26233,level,Tidal Level,mAOD,-1.006
2021-10-10T07:00:00Z,E2647,level,Stage,mASD,0.166
2021-10-10T07:00:00Z,E2655,level,Stage,mASD,0.124
2021-10-10T07:00:00Z,E2694,level,Stage,mASD,0.017
2021-10-10T07:00:00Z,E270,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E2710,level,Stage,mASD,0.417
2021-10-10T07:00:00Z,E2734,level,Stage,mASD,0.069
2021-10-10T07:00:00Z,E27431,level,Tidal Level,mAOD,0.037
2021-10-10T07:00:00Z,E27594,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E27601,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E27621,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E27675,level,Stage,mASD,0.409
2021-10-10T07:00:00Z,E2790,level,Stage,mASD,1.161
2021-10-10T07:00:00Z,E2814,level,Stage,mASD,0.122
2021-10-10T07:00:00Z,E2846,level,Stage,mASD,0.078
2021-10-10T07:00:00Z,E2859,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E2862,level,Stage,mASD,0.154
2021-10-10T07:00:00Z,E2896,level,Stage,mASD,0.076
2021-10-10T07:00:00Z,E2900,level,Stage,mASD,0.137
2021-10-10T07:00:00Z,E2900,level,Tidal Level,mAOD,0.351
2021-10-10T07:00:00Z,E2901,level,Stage,mASD,0.161
2021-10-10T07:00:00Z,E2902,level,Stage,mASD,0.163
2021-10-10T07:00:00Z,E29202,level,Stage,mASD,0.337
2021-10-10T07:00:00Z,E3003,level,Stage,mASD,0.076
2021-10-10T07:00:00Z,E3220,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E3240,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E3281,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E3401,level,Stage,mASD,0.227
2021-10-10T07:00:00Z,E3474,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E37051,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E37081,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E37151,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E37212,level,Tidal Level,mAOD,0.095
2021-10-10T07:00:00Z,E37241,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E37271,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E37291,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E3951,level,Stage,mASD,0.252
2021-10-10T07:00:00Z,E3966,level,Stage,mASD,0.557
2021-10-10T07:00:00Z,E40411,level,Stage,mASD,0.806
2021-10-10T07:00:00Z,E4060,level,Stage,mASD,0.743
2021-10-10T07:00:00Z,E40684,level,Stage,mASD,0.487
2021-10-10T07:00:00Z,E4080,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E4090,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E41137,level,Tidal Level,mAOD,0.473
2021-10-10T07:00:00Z,E41311,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E41647,level,Stage,mASD,0.33
2021-10-10T07:00:00Z,E41694,level,Tidal Level,mAOD,-0.502
2021-10-10T07:00:00Z,E42124,level,Stage,mASD,1.125
2021-10-10T07:00:00Z,E42135,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E42196,level,Tidal Level,mAOD,0.303
2021-10-10T07:00:00Z,E4225,level,Stage,mASD,0.865
2021-10-10T07:00:00Z,E42297,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E427,level,Stage,mASD,0.18
2021-10-10T07:00:00Z,E42895,level,Tidal Level,mAOD,0.264
2021-10-10T07:00:00Z,E42961,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E42971,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E42981,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E42991,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E4321,level,Stage,mASD,0.218
2021-10-10T07:00:00Z,E43214,level,Tidal Level,mAOD,0.0
2021-10-10T07:00:00Z,E4330,level,Stage,mASD,0.137
2021-10-10T07:00:00Z,E4341,level,Stage,mASD,0.204
2021-10-10T07:00:00Z,E4351,level,Stage,mASD,0.05
2021-10-10T07:00:00Z,E43545,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E4370,level,Stage,mASD,0.162
2021-10-10T07:00:00Z,E4402,level,Stage,mASD,0.0
2021-10-10T07:00:00Z,E4403,level,Stage,mASD,0.852
2021-10-10T07:00:00Z,E4405,level,Stage,mASD,0.065
2021-10-10T07:00:00Z,E44081,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E44091,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E44101,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E4411,level,Stage,mASD,0.229
2021-10-10T07:00:00Z,E44111,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E4412,level,Stage,mASD,0.923
2021-10-10T07:00:00Z,E44121,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E4413,level,Stage,mASD,0.921
2021-10-10T07:00:00Z,E4420,level,Stage,mASD,0.224
2021-10-10T07:00:00Z,E4427,level,Stage,mASD,0.069
2021-10-10T07:00:00Z,E4482,level,Stage,mASD,0.144
2021-10-10T07:00:00Z,E4483,level,Stage,mASD,0.098
2021-10-10T07:00:00Z,E4485,level,Stage,mASD,0.172
2021-10-10T07:00:00Z,E4500,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E4510,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E4520,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E4530,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E4540,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E45811,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E45871,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E45881,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E46059,level,Stage,mASD,0.2
2021-10-10T07:00:00Z,E46061,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E46161,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E46331,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E46341,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E46361,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E46612,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E47041,level,Stage,mASD,0.105
2021-10-10T07:00:00Z,E47050,level,Stage,mASD,0.791
2021-10-10T07:00:00Z,E47061,level,Stage,mASD,0.696
2021-10-10T07:00:00Z,E47251,level,Stage,mASD,0.283
2021-10-10T07:00:00Z,E4753,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E47901,level,Tidal Level,mAOD,1.111
2021-10-10T07:00:00Z,E47907,level,Tidal Level,mAOD,1.111
2021-10-10T07:00:00Z,E4803,level,Stage,mASD,0.55
2021-10-10T07:00:00Z,E4804,level,Tidal Level,mAOD,-5.5
2021-10-10T07:00:00Z,E4826,level,Stage,mASD,0.538
2021-10-10T07:00:00Z,E4828,level,Stage,mASD,0.275
2021-10-10T07:00:00Z,E4832,level,Stage,mASD,0.038
2021-10-10T07:00:00Z,E4850,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E48676,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E4976,level,Stage,mASD,1.036
2021-10-10T07:00:00Z,E5080,level,Stage,mASD,0.164
2021-10-10T07:00:00Z,E5170,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E5310,level,Tidal Level,mAOD,-1.656
2021-10-10T07:00:00Z,E5320,level,Stage,mASD,0.759
2021-10-10T07:00:00Z,E5451,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E560,level,Stage,mASD,0.718
2021-10-10T07:00:00Z,E5640,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E5660,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E5670,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E5720,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E5721,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E5722,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E5723,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E5724,rainfall,Tipping Bucket Raingauge,mm,0.2
2021-10-10T07:00:00Z,E5726,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E5727,rainfall,Tipping Bucket Raingauge,mm,0.1
2021-10-10T07:00:00Z,E5728,rainfall,Tipping Bucket Raingauge,mm,0.1
2021-10-10T07:00:00Z,E5729,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E5731,rainfall,Tipping Bucket Raingauge,mm,0.1
2021-10-10T07:00:00Z,E5732,rainfall,Tipping Bucket Raingauge,mm,0.0
2021-10-10T07:00:00Z,E5733,rainfall,Tipping Bucket Raingauge,mm,0.0
